,Date,FTSE,NASDAQ,HANG,SP500,DAX
407,12/04/2021,6889.12,13850.0,28453.28,4127.99,15215.0
408,09/04/2021,6915.75,13900.19,28698.8,4128.8,15234.16
409,08/04/2021,6942.22,13829.31,29008.07,4097.17,15202.68
410,07/04/2021,6885.32,13688.84,28674.8,4079.95,15176.36
411,01/04/2021,6737.3,13480.11,28938.74,4019.87,15107.17
412,31/03/2021,6713.63,13246.87,28378.35,3972.89,15008.34
413,30/03/2021,6772.12,13045.39,28577.5,3958.55,15008.61
414,29/03/2021,6736.17,13059.65,28338.3,3971.09,14817.72
415,26/03/2021,6740.59,13138.72,28336.43,3974.54,14748.94
416,25/03/2021,6674.83,12977.68,27899.61,3909.52,14621.36
417,24/03/2021,6712.89,12961.89,27918.14,3889.14,14610.39
418,23/03/2021,6699.19,13227.7,28497.38,3910.52,14662.02
419,22/03/2021,6726.1,13377.54,28885.34,3940.59,14657.21
420,19/03/2021,6708.71,13215.24,28990.94,3913.1,14621.0
421,18/03/2021,6779.68,13116.17,29405.72,3915.46,14775.52
422,17/03/2021,6762.67,13525.2,29034.12,3974.12,14596.61
423,16/03/2021,6803.61,13471.57,29027.69,3962.71,14557.58
424,15/03/2021,6749.7,13459.71,28833.76,3968.94,14461.42
425,12/03/2021,6761.47,13319.86,28739.72,3943.34,14502.39
426,11/03/2021,6736.96,13398.67,29385.61,3939.34,14569.39
427,10/03/2021,6725.6,13068.83,28907.52,3898.81,14540.25
428,09/03/2021,6730.34,13073.82,28773.23,3875.44,14437.94
429,08/03/2021,6719.13,12609.16,28540.83,3821.35,14380.91
430,05/03/2021,6630.52,12920.15,29098.29,3841.94,13920.69
431,04/03/2021,6650.88,12723.47,29236.79,3768.47,14056.34
432,03/03/2021,6675.47,12997.75,29880.42,3819.72,14080.03
433,02/03/2021,6613.75,13358.79,29095.86,3870.29,14039.8
434,01/03/2021,6588.53,13588.83,29452.57,3901.82,14012.82
435,26/02/2021,6483.43,13192.35,28980.21,3811.15,13786.29
436,25/02/2021,6651.96,13119.43,30074.17,3829.34,13879.33
437,24/02/2021,6658.97,13597.97,29718.24,3925.43,13976.0
438,23/02/2021,6625.94,13465.2,30632.64,3881.37,13864.81
439,22/02/2021,6612.24,13533.05,30319.83,3876.5,13950.04
440,19/02/2021,6624.02,13874.47,30644.73,3906.71,13993.23
441,18/02/2021,6617.15,13865.36,30595.27,3913.97,13886.93
442,17/02/2021,6710.9,13965.5,31084.94,3931.33,13909.27
443,16/02/2021,6748.86,14047.5,30746.66,3932.59,14064.6
444,11/02/2021,6528.72,14025.77,30173.57,3916.38,14040.91
445,10/02/2021,6524.36,13972.53,30038.72,3909.88,13932.97
446,09/02/2021,6531.56,14007.7,29476.19,3911.23,14011.8
447,08/02/2021,6523.53,13987.64,29319.47,3915.59,14059.91
448,05/02/2021,6489.33,13856.3,29288.68,3886.83,14056.72
449,04/02/2021,6503.72,13777.74,29113.5,3871.74,14060.29
450,03/02/2021,6507.82,13610.54,29307.46,3830.17,13933.63
451,02/02/2021,6516.65,13612.78,29248.7,3826.31,13835.16
452,01/02/2021,6466.42,13403.39,28892.86,3773.86,13622.02
453,29/01/2021,6407.46,13070.7,28283.71,3714.24,13432.87
454,28/01/2021,6526.15,13337.16,28550.77,3787.38,13665.93
455,27/01/2021,6567.37,13270.6,29297.53,3750.77,13620.46
456,26/01/2021,6654.01,13626.07,29391.26,3849.62,13870.99
457,25/01/2021,6638.85,13635.99,30159.01,3855.36,13643.95
458,22/01/2021,6695.07,13543.06,29447.85,3841.47,13873.97
459,21/01/2021,6715.42,13530.92,29927.76,3853.07,13906.67
460,20/01/2021,6740.39,13457.25,29962.47,3851.85,13921.37
461,19/01/2021,6712.95,13197.18,29642.28,3798.91,13815.06
462,15/01/2021,6735.71,12998.5,28573.86,3768.25,13787.73
463,14/01/2021,6801.96,13112.64,28496.86,3795.54,13988.7
464,13/01/2021,6745.52,13128.95,28235.6,3809.84,13939.71
465,12/01/2021,6754.11,13072.43,28276.75,3801.19,13925.06
466,11/01/2021,6798.48,13036.43,27908.22,3799.61,13936.66
467,08/01/2021,6873.26,13201.97,27878.22,3824.68,14049.53
468,07/01/2021,6856.96,13067.48,27548.52,3803.79,13968.24
469,06/01/2021,6841.86,12740.79,27692.3,3748.14,13891.97
470,05/01/2021,6612.25,12818.96,27649.86,3726.86,13651.22
471,04/01/2021,6571.88,12698.45,27472.81,3700.65,13726.74
472,30/12/2020,6555.82,12870.0,27147.11,3732.04,13718.78
473,29/12/2020,6602.65,12850.22,26568.49,3727.04,13761.38
474,23/12/2020,6495.75,12771.11,26343.1,3690.01,13587.23
475,22/12/2020,6453.16,12807.92,26119.25,3687.26,13418.11
476,21/12/2020,6416.32,12742.52,26306.68,3694.92,13246.3
477,18/12/2020,6529.18,12755.64,26498.6,3709.41,13630.51
478,17/12/2020,6551.06,12764.75,26678.38,3722.48,13667.25
479,16/12/2020,6570.91,12658.19,26460.29,3701.17,13565.98
480,15/12/2020,6513.32,12595.06,26207.29,3694.62,13362.87
481,14/12/2020,6531.83,12440.04,26389.52,3647.49,13223.16
482,11/12/2020,6546.75,12377.87,26505.87,3663.46,13114.3
483,10/12/2020,6599.76,12405.81,26410.59,3668.1,13295.73
484,09/12/2020,6564.29,12338.95,26502.84,3672.82,13340.26
485,08/12/2020,6558.82,12582.77,26304.56,3702.25,13278.49
486,07/12/2020,6555.39,12519.95,26506.85,3691.96,13271.0
487,04/12/2020,6550.23,12464.23,26835.92,3699.12,13298.96
488,03/12/2020,6490.27,12377.18,26728.5,3666.72,13252.86
489,02/12/2020,6463.39,12349.37,26532.58,3669.01,13313.24
490,01/12/2020,6384.73,12355.11,26567.68,3662.45,13382.3
491,30/11/2020,6266.19,12198.74,26341.49,3621.63,13291.16
492,27/11/2020,6367.58,12205.85,26894.68,3638.35,13335.68
493,25/11/2020,6391.09,12094.4,26669.75,3629.65,13289.8
494,24/11/2020,6432.17,12037.33,26588.2,3635.41,13292.44
495,23/11/2020,6333.84,11880.63,26486.2,3577.59,13126.97
496,20/11/2020,6351.45,11854.97,26451.54,3557.54,13137.25
497,19/11/2020,6334.35,11904.71,26356.97,3581.87,13086.16
498,18/11/2020,6385.24,11801.6,26544.29,3567.79,13201.89
499,17/11/2020,6365.33,11899.34,26415.09,3609.53,13133.47
500,16/11/2020,6421.29,11924.13,26381.67,3626.91,13138.61
501,13/11/2020,6316.39,11829.29,26156.86,3585.15,13076.72
502,12/11/2020,6338.94,11709.59,26169.38,3537.01,13052.95
503,11/11/2020,6382.1,11786.43,26226.98,3572.66,13216.18
504,10/11/2020,6296.85,11553.86,26301.48,3545.53,13163.11
505,09/11/2020,6186.29,11713.78,26016.17,3550.5,13095.97
506,06/11/2020,5910.02,11895.23,25712.97,3509.44,12480.02
507,05/11/2020,5906.18,11890.93,25695.92,3510.45,12568.09
508,04/11/2020,5883.26,11590.78,24886.14,3443.44,12324.22
509,03/11/2020,5786.77,11160.57,24939.73,3369.16,12088.98
510,02/11/2020,5654.97,10957.61,24460.01,3310.24,11788.28
511,30/10/2020,5577.27,10911.59,24107.42,3269.96,11556.48
512,29/10/2020,5581.75,11185.59,24586.6,3310.11,11598.07
513,28/10/2020,5582.8,11004.87,24708.8,3271.03,11560.51
514,27/10/2020,5728.99,11431.35,24787.19,3390.68,12063.57
515,23/10/2020,5860.28,11548.28,24918.78,3465.39,12645.75
516,22/10/2020,5785.65,11506.01,24786.13,3453.49,12543.06
517,21/10/2020,5776.5,11484.69,24754.42,3435.56,12557.64
518,20/10/2020,5889.22,11516.49,24569.54,3443.12,12736.95
519,19/10/2020,5884.65,11478.98,24542.26,3426.92,12854.66
520,16/10/2020,5919.58,11671.66,24386.79,3483.81,12908.99
521,15/10/2020,5832.52,11713.97,24158.54,3483.34,12703.75
522,14/10/2020,5935.06,11768.83,24667.09,3488.67,13028.06
523,13/10/2020,5969.71,11864.0,24597.5,3511.93,13018.99
524,12/10/2020,6001.38,11876.36,24649.68,3534.22,13138.41
525,09/10/2020,6016.65,11580.04,24119.13,3477.13,13051.23
526,08/10/2020,5978.03,11421.08,24193.35,3446.83,13042.21
527,07/10/2020,5946.25,11364.7,24242.86,3419.45,12928.57
528,06/10/2020,5949.94,11154.7,23980.65,3360.95,12906.02
529,05/10/2020,5942.94,11332.58,23767.78,3408.63,12828.31
530,30/09/2020,5866.1,11167.68,23459.05,3363.0,12760.73
531,29/09/2020,5897.5,11085.42,23275.53,3335.47,12825.82
532,28/09/2020,5927.93,11117.7,23476.05,3351.6,12870.87
533,25/09/2020,5842.67,10913.73,23235.42,3298.46,12469.2
534,24/09/2020,5822.78,10672.43,23311.07,3246.59,12606.57
535,23/09/2020,5899.26,10633.15,23742.51,3236.92,12642.97
536,22/09/2020,5829.46,10963.77,23716.85,3315.57,12594.39
537,21/09/2020,5804.29,10778.94,23950.69,3281.06,12542.44
538,18/09/2020,6007.05,10793.28,24455.41,3319.47,13116.25
539,17/09/2020,6049.92,10910.28,24340.85,3357.01,13208.12
540,16/09/2020,6078.48,11050.47,24725.63,3385.49,13255.37
541,15/09/2020,6105.54,11190.32,24732.76,3401.2,13217.67
542,14/09/2020,6026.25,11056.65,24640.28,3383.54,13193.66
543,11/09/2020,6032.09,10853.54,24503.31,3340.97,13202.84
544,10/09/2020,6003.32,10919.59,24313.54,3339.19,13208.89
545,09/09/2020,6012.84,11141.56,24468.93,3398.96,13237.21
546,08/09/2020,5930.3,10847.69,24624.34,3331.84,12968.33
547,04/09/2020,5799.08,11313.13,24695.45,3426.96,12842.66
548,03/09/2020,5850.86,11458.1,25007.6,3455.06,13057.77
549,02/09/2020,5940.95,12056.44,25120.09,3580.84,13243.43
550,01/09/2020,5862.05,11939.67,25184.85,3526.65,12974.25
551,28/08/2020,5963.57,11695.63,25422.06,3508.01,13033.2
552,27/08/2020,5999.99,11625.34,25281.15,3484.55,13096.36
553,26/08/2020,6045.6,11665.06,25491.79,3478.73,13190.15
554,25/08/2020,6037.01,11466.47,25486.22,3443.62,13061.62
555,24/08/2020,6104.73,11379.72,25551.58,3431.28,13066.54
556,21/08/2020,6001.89,11311.8,25113.84,3397.16,12764.8
557,20/08/2020,6013.34,11264.95,24791.39,3385.51,12830.0
558,19/08/2020,6111.98,11146.46,25178.91,3374.85,12977.33
559,18/08/2020,6076.62,11210.84,25367.38,3389.78,12881.76
560,17/08/2020,6127.44,11129.72,25347.34,3381.99,12920.66
561,14/08/2020,6090.04,11019.3,25183.01,3372.85,12901.34
562,13/08/2020,6185.62,11042.5,25230.67,3373.43,12993.71
563,12/08/2020,6280.12,11012.24,25244.02,3380.35,13058.63
564,11/08/2020,6154.34,10782.82,24890.68,3333.69,12946.89
565,10/08/2020,6050.59,10968.36,24377.43,3360.47,12687.53
566,07/08/2020,6032.18,11010.98,24531.62,3351.28,12674.88
567,06/08/2020,6026.94,11108.07,24930.58,3349.16,12591.68
568,05/08/2020,6104.72,10998.4,25102.54,3327.77,12660.25
569,04/08/2020,6036.0,10941.17,24946.63,3306.51,12600.87
570,03/08/2020,6032.85,10902.8,24458.13,3294.61,12646.98
571,31/07/2020,5897.76,10745.28,24595.35,3271.12,12313.36
572,30/07/2020,5989.99,10587.81,24710.59,3246.22,12379.65
573,29/07/2020,6131.46,10542.94,24883.14,3258.44,12822.26
574,28/07/2020,6129.26,10402.09,24772.76,3218.44,12835.28
575,27/07/2020,6104.88,10536.27,24603.26,3239.41,12838.66
576,24/07/2020,6123.82,10363.18,24705.33,3215.63,12838.06
577,23/07/2020,6211.44,10461.42,25263.0,3235.66,13103.39
578,22/07/2020,6207.1,10706.13,25057.94,3276.02,13104.25
579,21/07/2020,6269.73,10680.36,25635.66,3257.3,13171.83
580,20/07/2020,6261.52,10767.09,25057.99,3251.84,13046.92
581,17/07/2020,6290.3,10503.19,25089.17,3224.73,12919.61
582,16/07/2020,6250.69,10473.83,24970.69,3215.57,12874.97
583,15/07/2020,6292.65,10550.49,25481.58,3226.56,12930.98
584,14/07/2020,6179.75,10488.58,25477.89,3197.52,12697.36
585,13/07/2020,6176.19,10390.84,25772.12,3155.22,12799.97
586,10/07/2020,6095.41,10617.44,25727.41,3185.04,12633.71
587,09/07/2020,6049.62,10547.75,26210.16,3152.05,12489.46
588,08/07/2020,6156.16,10492.5,26129.18,3169.94,12494.81
589,07/07/2020,6189.9,10343.89,25975.66,3145.32,12616.8
590,06/07/2020,6285.94,10433.65,26339.16,3179.72,12733.45
591,02/07/2020,6240.36,10207.63,25124.19,3130.01,12608.46
592,30/06/2020,6169.74,10058.76,24427.19,3100.29,12310.93
593,29/06/2020,6225.77,9874.15,24301.28,3053.24,12232.12
594,26/06/2020,6159.3,9757.22,24549.99,3009.05,12089.39
595,24/06/2020,6123.69,9909.17,24781.58,3050.33,12093.94
596,23/06/2020,6320.12,10131.37,24907.34,3131.29,12523.76
597,22/06/2020,6244.62,10056.47,24511.34,3117.86,12262.97
598,19/06/2020,6292.6,9946.12,24643.89,3097.74,12330.76
599,18/06/2020,6224.07,9943.05,24464.94,3115.34,12281.53
600,17/06/2020,6253.25,9910.53,24481.41,3113.49,12382.14
601,16/06/2020,6242.79,9895.87,24344.09,3124.74,12315.66
602,15/06/2020,6064.7,9726.02,23776.95,3066.59,11911.35
603,12/06/2020,6105.18,9588.81,24301.38,3041.31,11949.28
604,11/06/2020,6076.7,9492.73,24480.15,3002.1,11970.29
605,10/06/2020,6329.13,10020.35,25049.73,3190.14,12530.16
606,09/06/2020,6335.72,9953.75,25057.22,3207.18,12617.99
607,08/06/2020,6472.59,9924.75,24776.77,3232.39,12819.59
608,05/06/2020,6484.3,9814.08,24770.41,3193.93,12847.68
609,04/06/2020,6341.44,9615.81,24366.3,3112.35,12430.56
610,03/06/2020,6382.41,9682.91,24325.62,3122.87,12487.36
611,02/06/2020,6220.14,9608.38,23995.94,3080.82,12021.28
612,29/05/2020,6076.6,9489.87,22961.47,3044.31,11586.85
613,28/05/2020,6218.79,9368.99,23132.76,3029.73,11781.13
614,27/05/2020,6144.25,9412.36,23301.36,3036.13,11657.69
615,26/05/2020,6067.76,9340.22,23384.66,2991.77,11504.65
616,22/05/2020,5993.28,9324.59,22930.14,2955.45,11073.87
617,21/05/2020,6015.25,9284.88,24280.03,2948.51,11065.93
618,20/05/2020,6067.16,9375.78,24399.95,2971.61,11223.71
619,19/05/2020,6002.23,9185.1,24388.13,2922.94,11075.29
620,18/05/2020,6048.59,9234.83,23934.77,2953.91,11058.87
621,15/05/2020,5799.77,9014.56,23797.47,2863.7,10465.17
622,14/05/2020,5741.54,8943.72,23829.74,2852.5,10337.02
623,13/05/2020,5904.05,8863.17,24180.3,2820.0,10542.66
624,12/05/2020,5994.77,9002.55,24245.68,2870.12,10819.5
625,11/05/2020,5939.73,9192.34,24602.06,2930.32,10824.99
626,07/05/2020,5935.98,8979.66,23980.63,2881.19,10759.27
627,06/05/2020,5853.76,8854.39,24137.48,2848.42,10606.2
628,05/05/2020,5849.42,8809.12,23868.66,2868.44,10729.46
629,04/05/2020,5753.78,8710.72,23613.8,2842.74,10466.8
630,29/04/2020,6115.25,8914.71,24643.59,2939.51,11107.74
631,28/04/2020,5958.5,8607.73,24575.96,2863.39,10795.63
632,27/04/2020,5846.79,8730.16,24280.14,2878.48,10659.99
633,24/04/2020,5752.23,8634.52,23831.33,2836.74,10336.09
634,23/04/2020,5826.61,8494.75,23977.32,2797.8,10513.79
635,22/04/2020,5770.63,8495.38,23893.36,2799.31,10415.03
636,21/04/2020,5641.03,8263.23,23793.55,2736.56,10249.85
637,20/04/2020,5812.83,8560.73,24330.02,2823.16,10675.9
638,17/04/2020,5786.96,8650.14,24380.0,2874.56,10625.78
639,16/04/2020,5628.43,8532.36,24006.45,2799.55,10301.54
640,15/04/2020,5597.65,8393.18,24145.34,2783.36,10279.76
641,14/04/2020,5791.31,8515.74,24435.4,2846.06,10696.56
642,09/04/2020,5842.66,8153.57,24300.33,2789.82,10564.74
643,08/04/2020,5677.73,8090.9,23970.37,2749.98,10332.89
644,07/04/2020,5704.45,7887.26,24253.29,2659.41,10356.7
645,06/04/2020,5582.39,7913.24,23749.12,2663.68,10075.17
646,03/04/2020,5415.5,7373.08,23236.11,2488.65,9525.77
647,02/04/2020,5480.22,7487.31,23280.06,2526.9,9570.82
648,01/04/2020,5454.57,7360.58,23085.79,2470.5,9544.75
649,31/03/2020,5671.96,7700.1,23603.48,2584.59,9935.84
650,30/03/2020,5563.74,7774.15,23175.11,2626.65,9815.97
651,27/03/2020,5510.33,7502.38,23484.28,2541.47,9632.52
652,26/03/2020,5815.73,7797.54,23352.34,2630.07,10000.96
653,25/03/2020,5688.2,7384.3,23527.19,2475.56,9874.26
654,24/03/2020,5446.01,7417.86,22663.49,2447.33,9700.57
655,23/03/2020,4993.89,6860.67,21696.13,2237.4,8741.15
656,20/03/2020,5190.78,6879.52,22805.07,2304.92,8928.95
657,19/03/2020,5151.61,7150.58,21709.13,2409.39,8610.43
658,18/03/2020,5080.58,6989.84,22291.82,2398.1,8441.71
659,17/03/2020,5294.9,7334.78,23263.73,2529.19,8939.1
660,16/03/2020,5151.08,6904.59,23063.57,2386.13,8742.25
661,13/03/2020,5366.11,7874.88,24032.91,2711.02,9232.08
662,12/03/2020,5237.48,7201.8,24309.07,2480.64,9161.13
663,11/03/2020,5876.52,7952.05,25231.61,2741.38,10438.68
664,10/03/2020,5960.23,8344.25,25392.51,2882.23,10475.49
665,09/03/2020,5965.77,7950.68,25040.46,2746.56,10625.02
666,06/03/2020,6462.55,8575.62,26146.67,2972.37,11541.87
667,05/03/2020,6705.43,8738.59,26767.87,3023.94,11944.72
668,04/03/2020,6815.59,9018.09,26222.07,3130.12,12127.69
669,03/03/2020,6718.2,8684.09,26284.82,3003.37,11985.39
670,02/03/2020,6654.89,8952.17,26291.68,3090.23,11857.87
671,28/02/2020,6580.61,8567.37,26129.93,2954.22,11890.35
672,27/02/2020,6796.4,8566.48,26778.62,2978.76,12367.46
673,26/02/2020,7042.47,8980.77,26696.49,3116.39,12774.88
674,25/02/2020,7017.88,8965.61,26893.23,3128.21,12790.49
675,24/02/2020,7156.83,9221.28,26820.88,3225.89,13035.24
676,21/02/2020,7403.92,9576.59,27308.81,3337.75,13579.33
677,20/02/2020,7436.64,9750.97,27609.16,3373.23,13664.0
678,19/02/2020,7457.02,9817.18,27655.81,3386.15,13789.0
679,18/02/2020,7382.01,9732.74,27530.2,3370.29,13681.19
680,14/02/2020,7409.13,9731.18,27815.6,3380.16,13744.21
681,13/02/2020,7452.03,9711.97,27730.0,3373.94,13745.43
682,12/02/2020,7534.37,9725.96,27823.66,3379.45,13749.78
683,11/02/2020,7499.44,9638.94,27583.88,3357.75,13627.84
684,10/02/2020,7446.88,9628.39,27241.34,3352.09,13494.03
685,07/02/2020,7466.7,9520.51,27404.27,3327.71,13513.81
686,06/02/2020,7504.79,9572.15,27493.7,3345.78,13574.82
687,05/02/2020,7482.48,9508.68,26786.74,3334.69,13478.33
688,04/02/2020,7439.82,9467.97,26675.98,3297.59,13281.74
689,03/02/2020,7326.31,9273.4,26356.98,3248.92,13045.19
690,31/01/2020,7286.01,9150.94,26312.63,3225.52,12981.97
691,30/01/2020,7381.96,9298.93,26449.13,3283.66,13157.12
692,29/01/2020,7483.57,9275.16,27160.63,3273.4,13345.0
693,24/01/2020,7585.98,9314.91,27949.64,3295.47,13576.68
694,23/01/2020,7507.67,9402.48,27909.12,3325.54,13388.42
695,22/01/2020,7571.92,9383.77,28341.04,3321.75,13515.75
696,21/01/2020,7610.7,9370.81,27985.33,3320.79,13555.87
697,17/01/2020,7674.56,9388.94,29056.42,3329.62,13526.13
698,16/01/2020,7609.81,9357.13,28883.04,3316.81,13429.43
699,15/01/2020,7642.8,9258.69,28773.59,3289.29,13432.3
700,14/01/2020,7622.35,9251.33,28885.14,3283.15,13456.49
701,13/01/2020,7617.6,9273.93,28954.94,3288.13,13451.52
702,10/01/2020,7587.85,9178.86,28638.2,3265.35,13483.31
703,09/01/2020,7598.12,9203.43,28561.0,3274.7,13495.06
704,08/01/2020,7574.93,9129.24,28087.92,3253.05,13320.18
705,07/01/2020,7573.85,9068.58,28322.06,3237.18,13226.83
706,06/01/2020,7575.34,9071.47,28226.19,3246.28,13126.99
707,03/01/2020,7622.4,9020.77,28451.5,3234.85,13219.14
708,02/01/2020,7604.3,9092.19,28543.52,3257.85,13385.93
709,30/12/2019,7587.05,8945.99,28319.39,3221.29,13249.01
710,27/12/2019,7644.9,9006.62,28225.42,3240.02,13337.11
711,23/12/2019,7623.59,8945.65,27906.41,3224.01,13300.98
712,20/12/2019,7582.48,8924.95,27871.35,3221.22,13318.9
713,19/12/2019,7573.82,8887.22,27800.49,3205.37,13211.96
714,18/12/2019,7540.75,8827.74,27884.21,3191.14,13222.16
715,17/12/2019,7525.28,8823.36,27843.71,3192.52,13287.83
716,16/12/2019,7519.05,8814.23,27508.09,3191.45,13407.66
717,13/12/2019,7353.44,8734.88,27687.76,3168.8,13282.72
718,12/12/2019,7273.47,8717.32,26994.14,3168.57,13221.64
719,11/12/2019,7216.25,8654.05,26645.43,3141.63,13146.74
720,10/12/2019,7213.76,8616.18,26436.62,3132.52,13070.72
721,09/12/2019,7233.9,8621.83,26494.73,3135.96,13105.61
722,06/12/2019,7239.66,8656.53,26498.37,3145.91,13166.58
723,05/12/2019,7137.85,8570.7,26217.04,3117.43,13054.8
724,04/12/2019,7188.5,8566.67,26062.56,3112.76,13140.57
725,03/12/2019,7158.76,8520.64,26391.3,3093.2,12989.29
726,02/12/2019,7285.94,8567.99,26444.72,3113.87,12964.68
727,29/11/2019,7346.53,8665.47,26346.49,3140.98,13236.38
728,27/11/2019,7429.78,8705.17,26954.0,3153.63,13287.07
729,26/11/2019,7403.14,8647.93,26913.92,3140.52,13236.42
730,25/11/2019,7396.29,8632.49,26993.04,3133.64,13246.45
731,22/11/2019,7326.81,8519.89,26595.08,3110.29,13163.88
732,21/11/2019,7238.55,8506.21,26466.88,3103.54,13137.7
733,20/11/2019,7262.49,8526.73,26889.61,3108.46,13158.14
734,19/11/2019,7323.8,8570.66,27093.8,3120.18,13221.12
735,18/11/2019,7307.7,8549.94,26681.09,3122.03,13207.01
736,15/11/2019,7302.94,8540.83,26326.66,3120.46,13241.75
737,14/11/2019,7292.76,8479.02,26323.69,3096.63,13180.23
738,13/11/2019,7351.21,8482.1,26571.46,3094.04,13230.07
739,12/11/2019,7365.44,8486.09,27065.28,3091.84,13283.51
740,11/11/2019,7328.54,8464.28,26926.55,3087.01,13198.37
741,08/11/2019,7359.38,8475.31,27651.14,3093.08,13228.56
742,07/11/2019,7406.41,8434.52,27847.23,3085.18,13289.46
743,06/11/2019,7396.65,8410.63,27688.64,3076.78,13179.89
744,05/11/2019,7388.08,8434.68,27683.4,3074.62,13148.5
745,04/11/2019,7369.69,8433.2,27547.3,3078.27,13136.28
746,01/11/2019,7302.42,8386.4,27100.76,3066.91,12961.05
747,31/10/2019,7248.38,8292.36,26906.72,3037.56,12866.79
748,30/10/2019,7330.78,8303.98,26667.71,3046.77,12910.23
749,29/10/2019,7306.26,8276.85,26786.76,3036.89,12939.62
750,28/10/2019,7331.28,8325.99,26891.26,3039.42,12941.71
751,25/10/2019,7324.47,8243.12,26667.39,3022.55,12894.51
752,24/10/2019,7328.25,8185.8,26797.95,3010.29,12872.1
753,23/10/2019,7260.74,8119.79,26566.73,3004.52,12798.19
754,22/10/2019,7212.49,8104.3,26786.2,2995.99,12754.69
755,21/10/2019,7163.64,8162.99,26725.68,3006.72,12747.96
756,18/10/2019,7150.57,8089.54,26719.58,2986.2,12633.6
757,17/10/2019,7182.32,8156.85,26848.49,2997.95,12654.95
758,16/10/2019,7167.95,8124.18,26664.28,2989.69,12670.11
759,15/10/2019,7211.64,8148.71,26503.93,2995.68,12629.79
760,14/10/2019,7213.45,8048.65,26521.85,2966.15,12486.56
761,11/10/2019,7247.08,8057.04,26308.44,2970.27,12511.65
762,10/10/2019,7186.36,7950.77,25707.93,2938.13,12164.2
763,09/10/2019,7166.5,7903.73,25682.81,2919.4,12094.26
764,08/10/2019,7143.15,7823.76,25893.4,2893.06,11970.2
765,04/10/2019,7155.38,7982.46,25821.03,2952.01,12012.81
766,02/10/2019,7122.54,7785.23,26042.69,2887.61,11925.25
767,30/09/2019,7408.21,7999.33,26092.27,2976.74,12428.08
768,27/09/2019,7426.21,7939.63,25954.81,2961.79,12380.94
769,26/09/2019,7351.08,8030.66,26041.93,2977.62,12288.54
770,25/09/2019,7289.99,8077.38,25945.35,2984.87,12234.18
771,24/09/2019,7291.43,7993.63,26281.0,2966.6,12307.15
772,23/09/2019,7326.08,8112.46,26222.4,2991.78,12342.33
773,20/09/2019,7344.92,8117.67,26435.67,2992.07,12468.01
774,19/09/2019,7356.42,8182.88,26468.95,3006.79,12457.7
775,18/09/2019,7314.05,8177.39,26754.12,3006.73,12389.62
776,17/09/2019,7320.4,8186.02,26790.24,3005.7,12372.61
777,16/09/2019,7321.41,8153.54,27124.55,2997.96,12380.31
778,13/09/2019,7367.46,8176.71,27352.69,3007.39,12468.53
779,12/09/2019,7344.67,8194.47,27087.63,3009.57,12410.25
780,11/09/2019,7338.03,8169.68,27159.06,3000.93,12359.07
781,10/09/2019,7267.95,8084.15,26683.68,2979.39,12268.71
782,09/09/2019,7235.81,8087.44,26681.4,2978.43,12226.1
783,06/09/2019,7282.34,8103.07,26690.76,2978.71,12191.73
784,05/09/2019,7271.17,8116.83,26515.53,2976.0,12126.78
785,04/09/2019,7311.26,7976.88,26523.23,2937.78,12025.04
786,03/09/2019,7268.19,7874.16,25527.85,2906.27,11910.86
